goal	rule	score
visited(_EX0, rivendell)	visited(earendil, rivendell)	1
visited(R1, mordor)	visited(isildur, mordor)	1
visited(Y, rohan)	visited(gamling, rohan)	1
visited(L, I)	visited(aragorn, rivendell)	1
visited(R2, I)	visited(isildur, mordor)	1
visited(L, I)	visited(rosie, shire)	1
visited(R, moria)	visited(pippin, moria)	1
visited(gandalf, I)	visited(gandalf, moria)	1
visited(Z, rivendell)	visited(frodo, rivendell)	1
visited(X, mordor)	visited(sam, mordor)	1
visited(X, gondor)	visited(tuor, gondor)	1
race(_EX1, I)	race(isildur, human)	1
visited(R1, I)	visited(balin, moria)	1
visited(_EX0, shire)	visited(elfstan, shire)	1
visited(L, I)	visited(gollum, moria)	1
companion(sam, boromir)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(gorbag, mordor)	1
visited(I, L)	visited(gimli, rivendell)	1
visited(_EX0, I)	visited(bilbo, rivendell)	1
visited(Z, mordor)	visited(sauron, mordor)	1
visited(_EX1, rohan)	visited(eowyn, rohan)	1
visited(Y, lothlorien)	visited(galadriel, lothlorien)	1
companion(arwen, gandalf)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(eowyn, I)	visited(eowyn, rohan)	1
visited(R, moria)	visited(gimli, moria)	1
visited(I, L)	visited(gamgee, shire)	1
visited(_EX0, I)	visited(merry, rivendell)	1
visited(X, I)	visited(dain, iron_hills)	1
visited(Y, I)	visited(ghân, rohan)	1
visited(X, I)	visited(fladrif, fangorn)	1
race(frodo, hobbit)	race(frodo, hobbit)	1
visited(R2, I)	visited(beechbone, fangorn)	1
visited(aragorn, moria)	visited(aragorn, moria)	1
visited(Y, I)	visited(elendil, gondor)	1
race(I, L)	race(isildur, human)	1
fellowship(gandalf)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	1
visited(haldir, lothlorien)	visited(haldir, lothlorien)	1
visited(R1, shire)	visited(bombadil, shire)	1
visited(_EX1, gondor)	visited(denethor, gondor)	1
visited(_EX0, I)	visited(haldir, lothlorien)	1
visited(_EX0, I)	visited(hamfast, shire)	1
visited(R, I)	visited(aragorn, moria)	1
visited(R, shire)	visited(rose, shire)	1
race(radagast, I)	race(radagast, maia)	1
race(I, L)	race(gloin, dwarf)	1
visited(boromir, moria)	visited(boromir, moria)	1
visited(_EX1, fangorn)	visited(treebeard, fangorn)	1
visited(I, gondor)	visited(beregond, gondor)	1
visited(gollum, mordor)	visited(gollum, mordor)	1
visited(L, moria)	visited(gandalf, moria)	1
carries(L, I)	carries(frodo, ring)	1
visited(_EX1, I)	visited(beechbone, fangorn)	1
visited(I, gondor)	visited(golasgil, gondor)	1
visited(_EX1, I)	visited(boromir, moria)	1
character(I)	character(sauron)	1
visited(Y, mordor)	visited(elendil, mordor)	1
visited(R1, gondor)	visited(golasgil, gondor)	1
visited(L, fangorn)	visited(treebeard, fangorn)	1
visited(_EX0, mordor)	visited(isildur, mordor)	1
visited(R, shire)	visited(sam, shire)	1
alignment(R2, good)	alignment(gandalf, good)	1
visited(aragorn, rivendell)	visited(aragorn, rivendell)	1
race(R2, hobbit)	race(sam, hobbit)	1
visited(R, rivendell)	visited(elrohir, rivendell)	1
visited(_EX0, fangorn)	visited(quickbeam, fangorn)	1
visited(_EX0, I)	visited(beregond, gondor)	1
visited(I, shire)	visited(hamfast, shire)	1
visited(X, I)	visited(gandalf, rivendell)	1
visited(L, I)	visited(gimli, moria)	1
visited(Z, I)	visited(hamfast, shire)	1
visited(X, shire)	visited(hamfast, shire)	1
visited(L, moria)	visited(sam, moria)	1
visited(R, I)	visited(legolas, rivendell)	1
visited(Z, I)	visited(elwing, rivendell)	1
visited(_EX0, fangorn)	visited(fimbthil, fangorn)	1
visited(R, I)	visited(maggot, shire)	1
visited(Y, I)	visited(butterbur, bree)	1
visited(treebeard, fangorn)	visited(treebeard, fangorn)	1
visited(I, L)	visited(eomer, rohan)	1
visited(duilin, gondor)	visited(duilin, gondor)	1
visited(R2, rivendell)	visited(pippin, rivendell)	1
visited(Z, fangorn)	visited(fladrif, fangorn)	1
visited(R1, I)	visited(frodo, moria)	1
character(I)	character(derufin)	1
visited(_EX1, I)	visited(elfstan, shire)	1
visited(L, rohan)	visited(gamling, rohan)	1
visited(R1, I)	visited(elwing, rivendell)	1
visited(X, moria)	visited(aragorn, moria)	1
visited(R, I)	visited(brealight, fangorn)	1
visited(I, rivendell)	visited(frodo, rivendell)	1
visited(I, moria)	visited(legolas, moria)	1
diverse(I, haldir)	diverse(X, Y) :- companion(X, Y), race(X, R1), race(Y, R2)	1
visited(Z, rivendell)	visited(earendil, rivendell)	1
character(I)	character(gothmog)	1
visited(R1, I)	visited(goldilocks, shire)	1
visited(R, rivendell)	visited(earendil, rivendell)	1
visited(R, I)	visited(ghân, rohan)	1
visited(Y, rivendell)	visited(gimli, rivendell)	1
visited(_EX1, gondor)	visited(elendil, gondor)	1
visited(Y, I)	visited(hirluin, gondor)	1
visited(I, L)	visited(gollum, mordor)	1
companion(frodo, sauron)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
mortal(I)	mortal(X) :- race(X, hobbit)	1
alignment(X, good)	alignment(bilbo, good)	1
visited(sauron, mordor)	visited(sauron, mordor)	1
visited(_EX0, I)	visited(aragorn, rivendell)	1
visited(thorin, I)	visited(thorin, erebor)	1
companion(elwing, X)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
character(I)	character(sam)	1
visited(L, rivendell)	visited(frodo, rivendell)	1
home(R, shire)	home(frodo, shire)	1
visited(L, I)	visited(galadriel, lothlorien)	1
diverse(_EX1, _EX1)	diverse(X, Y) :- companion(X, Y), race(X, R1), race(Y, R2)	1
visited(Z, I)	visited(quickbeam, fangorn)	1
race(X, I)	race(elendil, human)	1
visited(Z, mirkwood)	visited(thranduil, mirkwood)	1
visited(L, I)	visited(erkenbrand, rohan)	1
alignment(aragorn, good)	alignment(aragorn, good)	1
visited(L, I)	visited(elendil, mordor)	1
home(X, I)	home(boromir, gondor)	1
visited(R1, moria)	visited(aragorn, moria)	1
mortal_bond(I, R2)	mortal_bond(X, Y) :- companion(X, Y), mortal(X), mortal(Y)	1
home(X, I)	home(gimli, erebor)	1
visited(I, L)	visited(isildur, mordor)	1
companion(balin, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R1, shire)	visited(frodo, shire)	1
visited(R, ithilien)	visited(anborn, ithilien)	1
visited(I, shire)	visited(rosie, shire)	1
visited(L, I)	visited(frodo, rivendell)	1
companion(gimli, X)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
character(I)	character(beorn)	1
visited(L, gondor)	visited(isildur, gondor)	1
visited(R2, rivendell)	visited(earendil, rivendell)	1
visited(rosie, shire)	visited(rosie, shire)	1
visited(R2, I)	visited(boromir, rivendell)	1
visited(_EX0, mirkwood)	visited(radagast, mirkwood)	1
visited(Y, I)	visited(treebeard, fangorn)	1
visited(Y, ithilien)	visited(mablung, ithilien)	1
home(X, I)	home(galadriel, lothlorien)	1
visited(_EX0, gondor)	visited(duilin, gondor)	1
visited(Y, I)	visited(sauron, mordor)	1
visited(X, mordor)	visited(gothmog, mordor)	1
visited(X, I)	visited(elendil, mordor)	1
visited(Z, gondor)	visited(imrahil, gondor)	1
visited(Z, rivendell)	visited(gandalf, rivendell)	1
character(I)	character(milo)	1
visited(R, rivendell)	visited(elwing, rivendell)	1
visited(R1, I)	visited(gamgee, shire)	1
visited(I, lothlorien)	visited(haldir, lothlorien)	1
companion(R1, R1)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, I)	visited(boromir, rivendell)	1
visited(Z, rohan)	visited(hama, rohan)	1
visited(sam, mordor)	visited(sam, mordor)	1
visited(_EX0, mirkwood)	visited(thranduil, mirkwood)	1
race(I, hobbit)	race(bilbo, hobbit)	1
visited(Z, gondor)	visited(isildur, gondor)	1
visited(_EX1, I)	visited(quickbeam, fangorn)	1
visited(L, moria)	visited(balin, moria)	1
visited(Y, rivendell)	visited(elrond, rivendell)	1
visited(R, I)	visited(beregond, gondor)	1
visited(_EX1, gondor)	visited(hirluin, gondor)	1
visited(_EX1, moria)	visited(gandalf, moria)	1
visited(R, I)	visited(arwen, rivendell)	1
visited(_EX0, I)	visited(rose, shire)	1
companion(aragorn, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, rohan)	visited(eowyn, rohan)	1
visited(L, I)	visited(elrohir, rivendell)	1
companion(gandalf, gimli)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
mortal(R2)	mortal(X) :- race(X, hobbit)	1
fellowship(frodo)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	1
visited(Y, rivendell)	visited(gloin, rivendell)	1
visited(R, I)	visited(leaflock, fangorn)	1
enemy(X, saruman)	enemy(X, Y) :- alignment(X, good), alignment(Y, evil)	1
visited(R1, mordor)	visited(sauron, mordor)	1
visited(_EX1, moria)	visited(sam, moria)	1
visited(R, mirkwood)	visited(radagast, mirkwood)	1
visited(R2, I)	visited(denethor, gondor)	1
visited(_EX0, I)	visited(sam, shire)	1
visited(I, L)	visited(erkenbrand, rohan)	1
visited(_EX0, I)	visited(duilin, gondor)	1
visited(I, mordor)	visited(witch_king, mordor)	1
visited(_EX1, I)	visited(goldberry, shire)	1
visited(L, rivendell)	visited(earendil, rivendell)	1
race(_EX1, I)	race(thorin, dwarf)	1
visited(R2, I)	visited(bombadil, shire)	1
alignment(boromir, good)	alignment(boromir, good)	1
race(R2, I)	race(elendil, human)	1
visited(I, shire)	visited(rose, shire)	1
visited(R, mordor)	visited(shagrat, mordor)	1
companion(pippin, I)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(rose, shire)	1
visited(L, I)	visited(saruman, isengard)	1
visited(X, I)	visited(elrohir, rivendell)	1
visited(R1, I)	visited(aragorn, moria)	1
visited(I, bree)	visited(butterbur, bree)	1
visited(_EX1, I)	visited(sauron, mordor)	1
visited(_EX1, I)	visited(denethor, gondor)	1
visited(_EX0, gondor)	visited(forlong, gondor)	1
visited(X, I)	visited(shagrat, mordor)	1
visited(R, mirkwood)	visited(thranduil, mirkwood)	1
visited(Z, rivendell)	visited(gimli, rivendell)	1
visited(I, shire)	visited(sam, shire)	1
visited(_EX0, I)	visited(frodo, mordor)	1
visited(_EX0, I)	visited(galadriel, lothlorien)	1
visited(_EX1, I)	visited(bombadil, shire)	1
visited(R, I)	visited(aragorn, rivendell)	1
visited(R, I)	visited(elendil, mordor)	1
visited(R, rivendell)	visited(gimli, rivendell)	1
visited(X, gondor)	visited(duinhir, gondor)	1
visited(I, gondor)	visited(elendil, gondor)	1
visited(Y, I)	visited(pippin, moria)	1
visited(Z, I)	visited(radagast, mirkwood)	1
visited(R, fangorn)	visited(fladrif, fangorn)	1
visited(isildur, mordor)	visited(isildur, mordor)	1
visited(X, rohan)	visited(eomer, rohan)	1
visited(L, shire)	visited(gamgee, shire)	1
companion(boromir, legolas)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(I, L)	visited(leaflock, fangorn)	1
character(I)	character(rosie)	1
visited(legolas, moria)	visited(legolas, moria)	1
visited(I, rivendell)	visited(gandalf, rivendell)	1
visited(R, mordor)	visited(witch_king, mordor)	1
visited(_EX0, shire)	visited(elanor, shire)	1
race(galadriel, I)	race(galadriel, elf)	1
alignment(legolas, good)	alignment(legolas, good)	1
visited(Z, I)	visited(mablung, ithilien)	1
character(I)	character(bombur)	1
visited(R1, I)	visited(legolas, rivendell)	1
visited(gloin, I)	visited(gloin, rivendell)	1
visited(L, I)	visited(dain, iron_hills)	1
visited(L, mordor)	visited(gothmog, mordor)	1
home(R, erebor)	home(gimli, erebor)	1
visited(L, I)	visited(sauron, mordor)	1
visited(Z, rivendell)	visited(glorfindel, rivendell)	1
race(merry, I)	race(merry, hobbit)	1
home(R, mordor)	home(sauron, mordor)	1
visited(R2, I)	visited(celeborn, lothlorien)	1
character(I)	character(arwen)	1
visited(I, gondor)	visited(forlong, gondor)	1
visited(Z, gondor)	visited(beregond, gondor)	1
race(X, I)	race(frodo, hobbit)	1
race(sauron, I)	race(sauron, maia)	1
visited(Y, I)	visited(lurtz, isengard)	1
alignment(elrond, good)	alignment(elrond, good)	1
visited(R, gondor)	visited(imrahil, gondor)	1
visited(rose, shire)	visited(rose, shire)	1
visited(L, rivendell)	visited(gandalf, rivendell)	1
companion(gandalf, bilbo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
companion(radagast, X)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(ghân, rohan)	1
visited(Z, shire)	visited(hamfast, shire)	1
alignment(X, good)	alignment(sam, good)	1
visited(Y, rivendell)	visited(bilbo, rivendell)	1
visited(_EX0, I)	visited(forlong, gondor)	1
visited(Y, rohan)	visited(erkenbrand, rohan)	1
alignment(saruman, evil)	alignment(saruman, evil)	1
visited(_EX1, isengard)	visited(saruman, isengard)	1
visited(R2, rivendell)	visited(gimli, rivendell)	1
visited(I, gondor)	visited(faramir, gondor)	1
visited(R2, I)	visited(gamling, rohan)	1
race(I, dwarf)	race(thorin, dwarf)	1
race(_EX1, I)	race(gloin, dwarf)	1
visited(X, rivendell)	visited(pippin, rivendell)	1
alignment(sam, good)	alignment(sam, good)	1
companion(isildur, frodo)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX1, I)	visited(thorin, erebor)	1
visited(R1, I)	visited(ghân, rohan)	1
visited(_EX1, gondor)	visited(bergil, gondor)	1
companion(legolas, aragorn)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R2, I)	visited(boromir, moria)	1
visited(L, I)	visited(duinhir, gondor)	1
visited(L, I)	visited(gandalf, rivendell)	1
visited(Y, I)	visited(sam, mordor)	1
visited(_EX0, rivendell)	visited(bilbo, rivendell)	1
visited(R2, I)	visited(gothmog, mordor)	1
visited(Y, I)	visited(derufin, gondor)	1
race(elendil, I)	race(elendil, human)	1
visited(_EX1, I)	visited(gamling, rohan)	1
visited(I, iron_hills)	visited(dain, iron_hills)	1
visited(Y, rivendell)	visited(sam, rivendell)	1
visited(I, moria)	visited(gimli, moria)	1
visited(R2, rivendell)	visited(glorfindel, rivendell)	1
visited(I, mordor)	visited(sam, mordor)	1
visited(I, gondor)	visited(hirluin, gondor)	1
alignment(R2, good)	alignment(gimli, good)	1
visited(I, rohan)	visited(theoden, rohan)	1
visited(_EX1, moria)	visited(balin, moria)	1
companion(merry, balin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R2, I)	visited(frodo, shire)	1
visited(Y, I)	visited(haldir, lothlorien)	1
visited(X, I)	visited(hamfast, shire)	1
visited(X, I)	visited(haldir, lothlorien)	1
companion(witch_king, L)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(_EX0, rivendell)	visited(elwing, rivendell)	1
visited(_EX1, I)	visited(gothmog, mordor)	1
visited(X, I)	visited(frodo, moria)	1
visited(_EX1, I)	visited(merry, moria)	1
visited(_EX1, I)	visited(elanor, shire)	1
race(R2, hobbit)	race(bilbo, hobbit)	1
visited(R, moria)	visited(sam, moria)	1
visited(X, mordor)	visited(gollum, mordor)	1
alignment(R2, good)	alignment(boromir, good)	1
visited(R, fangorn)	visited(leaflock, fangorn)	1
visited(_EX1, rivendell)	visited(boromir, rivendell)	1
visited(_EX0, I)	visited(saruman, isengard)	1
visited(R2, I)	visited(bergil, gondor)	1
visited(R, rivendell)	visited(legolas, rivendell)	1
carries(L, I)	carries(sam, phial)	1
visited(_EX0, isengard)	visited(gandalf, isengard)	1
visited(Z, fangorn)	visited(treebeard, fangorn)	1
race(X, I)	race(haldir, elf)	1
visited(I, L)	visited(denethor, gondor)	1
character(I)	character(dori)	1
visited(L, rivendell)	visited(gimli, rivendell)	1
visited(L, I)	visited(quickbeam, fangorn)	1
allied(X, R)	allied(X, Y) :- home(X, R), home(Y, R)	1
character(I)	character(haldir)	1
visited(I, rivendell)	visited(glorfindel, rivendell)	1
fellowship(R1)	fellowship(X) :- visited(X, rivendell), alignment(X, good)	1
home(R, lothlorien)	home(celeborn, lothlorien)	1
visited(witch_king, I)	visited(witch_king, mordor)	1
visited(L, I)	visited(gandalf, moria)	1
visited(Y, I)	visited(bilbo, shire)	1
visited(Z, shire)	visited(rosie, shire)	1
companion(I, radagast)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Y, I)	visited(gollum, mordor)	1
visited(_EX1, I)	visited(bergil, gondor)	1
companion(bilbo, _EX0)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(Z, I)	visited(arwen, rivendell)	1
companion(merry, pippin)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(L, I)	visited(fimbthil, fangorn)	1
mortal(rosie)	mortal(X) :- race(X, hobbit)	1
visited(Y, fangorn)	visited(fladrif, fangorn)	1
visited(sam, I)	visited(sam, shire)	1
visited(R2, I)	visited(theoden, rohan)	1
visited(_EX0, rohan)	visited(theoden, rohan)	1
visited(Y, shire)	visited(hamfast, shire)	1
visited(_EX1, rivendell)	visited(pippin, rivendell)	1
visited(L, I)	visited(sam, moria)	1
visited(R, I)	visited(elendil, gondor)	1
visited(R1, I)	visited(beregond, gondor)	1
visited(gandalf, rivendell)	visited(gandalf, rivendell)	1
visited(R1, I)	visited(arwen, rivendell)	1
visited(Y, rivendell)	visited(elladan, rivendell)	1
visited(L, rivendell)	visited(glorfindel, rivendell)	1
visited(elrohir, rivendell)	visited(elrohir, rivendell)	1
visited(X, rivendell)	visited(gloin, rivendell)	1
visited(Y, gondor)	visited(denethor, gondor)	1
visited(L, rohan)	visited(eomer, rohan)	1
companion(frodo, merry)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R, gondor)	visited(beregond, gondor)	1
visited(Z, mordor)	visited(gothmog, mordor)	1
bond(_EX0, bilbo)	bond(X, Y) :- fellowship(X), fellowship(Y), companion(X, Y)	1
visited(butterbur, bree)	visited(butterbur, bree)	1
companion(frodo, elrond)	companion(X, Y) :- visited(X, L), visited(Y, L)	1
visited(R1, I)	visited(leaflock, fangorn)	1
character(I)	character(eowyn)	1
visited(R1, rivendell)	visited(boromir, rivendell)	1
visited(Z, I)	visited(damrod, ithilien)	1
visited(_EX0, I)	visited(boromir, moria)	1
visited(Y, I)	visited(tuor, gondor)	1
visited(L, mordor)	visited(witch_king, mordor)	1
visited(_EX0, rivendell)	visited(elladan, rivendell)	1
visited(L, I)	visited(derufin, gondor)	1
visited(theoden, I)	visited(theoden, rohan)	1
visited(I, L)	visited(celeborn, lothlorien)	1
visited(Z, I)	visited(fladrif, fangorn)	1
visited(Z, I)	visited(aragorn, rivendell)	1
visited(pippin, I)	visited(pippin, moria)	1
visited(R2, I)	visited(imrahil, gondor)	1
visited(R2, I)	visited(dervorin, gondor)	1
visited(Z, lothlorien)	visited(galadriel, lothlorien)	1
visited(I, L)	visited(elendil, gondor)	1
visited(R, I)	visited(butterbur, bree)	1
visited(_EX0, shire)	visited(fastred, shire)	1
visited(Z, ithilien)	visited(anborn, ithilien)	1
visited(R, I)	visited(faramir, gondor)	1
visited(I, gondor)	visited(bergil, gondor)	1
visited(R, shire)	visited(bilbo, shire)	1
visited(Z, rivendell)	visited(elwing, rivendell)	1
visited(R1, I)	visited(elendil, mordor)	1
visited(I, L)	visited(gamling, rohan)	1
visited(Z, shire)	visited(rose, shire)	1
home(X, I)	home(saruman, isengard)	1
race(R2, dwarf)	race(gloin, dwarf)	1
visited(_EX0, isengard)	visited(lurtz, isengard)	1
visited(R2, I)	visited(anborn, ithilien)	1
visited(R1, mordor)	visited(witch_king, mordor)	1
visited(witch_king, mordor)	visited(witch_king, mordor)	1
visited(_EX0, moria)	visited(pippin, moria)	1
visited(_EX1, I)	visited(imrahil, gondor)	1
visited(_EX1, I)	visited(dervorin, gondor)	1
